"payment_month","user_id","language","age","revenue","payment_first_month","payment_first","revenue_first","churned_month","churned_user","churned_revenue","expansion_revenue","contraction_revenue","lt"
2022-08-01,O6owe/pXDy1Bk5nfxuCZyw==,ru,20,39.30,2022-08-01,1,39.30,2022-09-01,1,39.30,0,0,0.0
2022-08-01,ojVPXYZw2oeGtcmG7LcLGA==,en,20,58.02,2022-04-01,0,0,2022-09-01,0,0,1.98,0,5.0
2022-08-01,oQQmPjqm7DR+exPmp6xDhg==,uk,30,13.2,2022-07-01,0,0,2022-09-01,1,13.2,0.78,0,5.0
2022-08-01,orbgZNBGuhZZx63HTAbyIw==,uk,25,141.48,2022-04-01,0,0,2022-09-01,0,0,72.33,0,6.0
2022-08-01,+osJakLn8jv4bzFmPieelw==,uk,30,13.29,2022-08-01,1,13.29,2022-09-01,0,0,0,0,4.0
2022-08-01,Ox0UcaMHdCuTLe5/JQrJMQ==,ru,18,36.54,2022-06-01,0,0,2022-09-01,1,36.54,8.19,0,4.0
2022-08-01,p0Ysy5XSVvKlZbKqzjyJgQ==,uk,25,14.85,2022-07-01,0,0,2022-09-01,1,14.85,0,-7.17,5.0
2022-08-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,129.75,2022-05-01,0,0,2022-09-01,0,0,0,-21.69,7.0
2022-08-01,PWvj9YoQTtX9FGLgG1CWJQ==,uk,16,18.69,2022-08-01,1,18.69,2022-09-01,1,18.69,0,0,0.0
2022-08-01,PydH3c1l9bUvwz7hsiaBOg==,uk,17,32.55,2022-08-01,1,32.55,2022-09-01,0,0,0,0,1.0
2022-08-01,pz7LUOs9i7xgncmHVxQvOw==,ru,24,36.57,2022-03-01,0,0,2022-09-01,1,36.57,0,-16.20,5.0
2022-08-01,q8UcdT1sZCl07AqhDVz5ZA==,uk,15,115.14,2022-08-01,1,115.14,2022-09-01,0,0,0,0,4.0
2022-08-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,48.51,2022-05-01,0,0,2022-09-01,0,0,0,-30.27,7.0
2022-08-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,42.87,2022-06-01,0,0,2022-09-01,0,0,0,-44.04,6.0
2022-08-01,QoHEss2e+b385deeX2p39Q==,ru,22,71.43,2022-06-01,0,0,2022-09-01,0,0,0,-28.05,4.0
2022-08-01,qqYyR2vRI+7pgiuyTnVM+A==,ru,19,41.31,2022-05-01,0,0,2022-09-01,0,0,14.28,0,4.0
2022-08-01,q+yzIb2a/avnS9k89SDQVw==,uk,19,25.83,2022-08-01,1,25.83,2022-09-01,1,25.83,0,0,4.0
2022-08-01,QZBiEFECZAgVl5IkN9/cFw==,en,16,205.05,2022-05-01,0,0,2022-09-01,0,0,38.67,0,5.0
2022-08-01,R6aBG9TzvghZNNmGufy5NQ==,ru,33,12.36,2022-08-01,1,12.36,2022-09-01,1,12.36,0,0,0.0
2022-08-01,r9AjQVS2nstu5lpVmDlihA==,ru,22,29.52,2022-06-01,0,0,2022-09-01,1,29.52,4.68,0,6.0
2022-08-01,RiIlY436bXNX8MIW9vUaAQ==,uk,18,25.29,2022-08-01,1,25.29,2022-09-01,0,0,0,0,4.0
2022-08-01,RoTHCVmIeMQXudXxn3ykNw==,uk,21,43.62,2022-08-01,1,43.62,2022-09-01,0,0,0,0,2.0
2022-08-01,RQBsCvxlogTNUidSygqgcQ==,uk,28,55.92,2022-05-01,0,0,2022-09-01,0,0,26.58,0,6.0
2022-08-01,RUjQVs2C+H0ejG0h7x1f5A==,uk,22,59.88,2022-08-01,1,59.88,2022-09-01,1,59.88,0,0,0.0
2022-08-01,rw8yxS9+t5PvgINa7EhMvQ==,uk,18,42.51,2022-06-01,0,0,2022-09-01,0,0,0,-29.94,6.0
2022-08-01,sQqTFx1o31w2foAIr2LKNw==,uk,32,35.79,2022-08-01,1,35.79,2022-09-01,0,0,0,0,4.0
2022-08-01,SwiAKdzn0b+A4XegM5x0Hw==,uk,16,12.09,2022-08-01,1,12.09,2022-09-01,0,0,0,0,4.0
2022-08-01,to3TWHIKMGoINAlfTdWn+w==,uk,28,19.92,2022-06-01,0,0,2022-09-01,1,19.92,4.05,0,2.0
2022-08-01,tUlbh1G7KYRxmBaQk4RPIw==,uk,34,12.18,2022-08-01,1,12.18,2022-09-01,0,0,0,0,1.0
2022-08-01,UFVjte0RzYKTngAiVvjqPQ==,uk,17,13.14,2022-08-01,1,13.14,2022-09-01,0,0,0,0,4.0
2022-08-01,UNcp1RmIObUiGNqLDHjNVw==,uk,16,38.19,2022-05-01,0,0,2022-09-01,0,0,0,0,7.0
2022-08-01,+uszcWROLhovU7doCmFOiQ==,uk,18,22.65,2022-08-01,1,22.65,2022-09-01,1,22.65,0,0,2.0
2022-08-01,V7J42heW8l19wiBJ8UpRyw==,ru,25,73.41,2022-03-01,0,0,2022-09-01,0,0,5.85,0,9.0
2022-08-01,va4krMfpHwzELV/AUI7WHQ==,uk,20,21.12,2022-08-01,1,21.12,2022-09-01,0,0,0,0,4.0
2022-08-01,VAduzk1Og0uicXfMLD3VbQ==,uk,25,42.72,2022-08-01,1,42.72,2022-09-01,0,0,0,0,4.0
2022-08-01,Veep00i4vvZbTAVD6GMoiA==,uk,38,69.36,2022-03-01,0,0,2022-09-01,0,0,38.10,0,8.0
2022-08-01,VGEh7S+cxW9PT7H8KNgEGQ==,uk,24,324.15,2022-08-01,1,324.15,2022-09-01,0,0,0,0,4.0
2022-08-01,Vn7Z6/B2x4f/w8R6xVfw5w==,uk,18,73.20,2022-07-01,0,0,2022-09-01,0,0,51.39,0,5.0
2022-08-01,VzxrkGURuahRUx/43mjAFQ==,uk,37,39.48,2022-07-01,0,0,2022-09-01,1,39.48,22.32,0,3.0
2022-08-01,wA+Rd++M6EKUppqQeb+pTw==,uk,20,15.6,2022-08-01,1,15.6,2022-09-01,0,0,0,0,4.0
2022-08-01,wDXJbTe2RLmAMKsPm5zZDg==,ru,17,103.71,2022-05-01,0,0,2022-09-01,0,0,26.79,0,5.0
2022-08-01,WMcncRFNp4e91e/Y3CwEvQ==,uk,23,41.16,2022-07-01,0,0,2022-09-01,0,0,27.12,0,5.0
2022-08-01,WSQTlRZJRg4Rb+rqe56nJg==,uk,26,26.31,2022-06-01,0,0,2022-09-01,0,0,0,-7.44,6.0
2022-08-01,xiXTXOEbWU+HnGOUmgc9/w==,uk,20,13.47,2022-03-01,0,0,2022-09-01,1,13.47,0,-32.28,5.0
2022-08-01,xnLJlU804PSS9tXKmm7gZQ==,ru,21,12.6,2022-04-01,0,0,2022-09-01,0,0,0,-43.74,8.0
2022-08-01,+XPKfmhBmI2NdGQ96Iaysg==,uk,38,18.48,2022-07-01,0,0,2022-09-01,0,0,0,-12.66,5.0
2022-08-01,xSi5UajdkNHXppWOTm6g8w==,uk,20,91.56,2022-07-01,0,0,2022-09-01,0,0,52.35,0,5.0
2022-08-01,xt/PY4N2zkZQgtlZ9Cg82w==,ru,24,17.46,2022-06-01,0,0,2022-09-01,0,0,0,-89.85,6.0
2022-08-01,xVwGwMaEG1yZydv5VIfEQA==,uk,22,17.94,2022-05-01,0,0,2022-09-01,0,0,2.07,0,7.0
2022-08-01,yH7KH2AG/PGgQiNV7uTTGg==,ru,19,14.88,2022-08-01,1,14.88,2022-09-01,1,14.88,0,0,2.0
2022-08-01,Yh9mYycPmc8CH9Rbjhu3ZQ==,uk,28,30.39,2022-07-01,0,0,2022-09-01,0,0,15.75,0,2.0
2022-08-01,Y/nf8iBu/UCaNAuIRRjVwA==,uk,15,34.86,2022-03-01,0,0,2022-09-01,0,0,0,-28.77,7.0
2022-08-01,ytNOQh7e6qNGQNC0T3RBxw==,ru,26,40.83,2022-07-01,0,0,2022-09-01,0,0,26.70,0,5.0
2022-08-01,zeu++qOqokuGcT0ghN97bQ==,ru,34,59.34,2022-08-01,1,59.34,2022-09-01,1,59.34,0,0,2.0
2022-08-01,ZgTMXDOYCQOiAw4VI8H7AA==,uk,25,90.63,2022-06-01,0,0,2022-09-01,0,0,69.00,0,6.0
2022-08-01,ZmjMhgyYl6o8iFq964FEWg==,ru,17,81.84,2022-03-01,0,0,2022-09-01,0,0,63.09,0,9.0
2022-08-01,ZmnZeh2zth0OyQaAzd6eTA==,uk,41,13.74,2022-08-01,1,13.74,2022-09-01,1,13.74,0,0,0.0
2022-08-01,zmZPan/KZoyrIR2r/SvLdA==,ru,15,74.31,2022-05-01,0,0,2022-09-01,0,0,3.42,0,7.0
2022-08-01,zSepnWFgLH0tQb1s4mxKZQ==,uk,24,36.18,2022-03-01,0,0,2022-09-01,0,0,21.78,0,9.0
2022-08-01,ZU1vF9G4TjB+iEZ001MU3g==,ru,29,23.1,2022-06-01,0,0,2022-09-01,1,23.1,0.9,0,6.0
2022-09-01,"06RPvlsFPCmM9ag+iSM/Ag==",ru,34,48.72,2022-04-01,0,0,2022-10-01,0,0,29.82,0,7.0
2022-09-01,"0A5RkQrm+GBgG7KSFk/xhw==",uk,31,35.49,2022-05-01,0,0,2022-10-01,0,0,0,-5.34,6.0
2022-09-01,"0afix9qVNfU3GJY1n0QGkw==",uk,25,32.28,2022-09-01,1,32.28,2022-10-01,0,0,0,0,1.0
2022-09-01,"1BBMagZRq/39AV1l2rm4Iw==",ru,23,34.8,2022-08-01,0,0,2022-10-01,0,0,0,-54.24,3.0
2022-09-01,"1jx1AjqUwE9sbCyafQnUNQ==",ru,25,13.71,2022-06-01,0,0,2022-10-01,0,0,0,-7.47,6.0
2022-09-01,"1KzlDBp5hORL7Y5PBaB+0g==",uk,22,58.20,2022-09-01,1,58.20,2022-10-01,0,0,0,0,3.0
2022-09-01,"1tIsLi6U0zW1RIuaViNanA==",uk,20,33.36,2022-09-01,1,33.36,2022-10-01,0,0,0,0,3.0
2022-09-01,"2KL9Q4TKLCcD4cngwhx6Dg==",ru,18,14.04,2022-09-01,1,14.04,2022-10-01,0,0,0,0,2.0
2022-09-01,"2Tm77AxZ7h7oCNKgCgMpnQ==",uk,23,12.12,2022-04-01,0,0,2022-10-01,0,0,0,0,7.0
2022-09-01,"3iITAz/ADjFv3PDTgTjxSg==",ru,16,18.72,2022-03-01,0,0,2022-10-01,1,18.72,0,-78.36,6.0
2022-09-01,"3KHhqZr7/1n2+bTP13WuXA==",uk,16,48.27,2022-06-01,0,0,2022-10-01,0,0,28.08,0,4.0
2022-09-01,"3Whh6FLR1MSfsuHKVdCEYQ==",uk,21,19.74,2022-04-01,0,0,2022-10-01,1,19.74,2.58,0,8.0
2022-09-01,"3Xuq0acIoGEgw19qflIoog==",uk,25,34.32,2022-06-01,0,0,2022-10-01,0,0,14.46,0,4.0
2022-09-01,"4b7l8C489HEJirtoe7xtFg==",uk,20,18.24,2022-03-01,0,0,2022-10-01,1,18.24,1.68,0,9.0
2022-09-01,"4btLP2zvi8eBV0t08fdkKQ==",ru,20,23.34,2022-03-01,0,0,2022-10-01,1,23.34,0,-24.57,9.0
2022-09-01,"4EiWC2ewiX2A7i9NuBAefQ==",uk,18,18.69,2022-09-01,1,18.69,2022-10-01,0,0,0,0,2.0
2022-09-01,"5n2VR2SS79K3vJ0/V2A8RQ==",ru,27,32.04,2022-08-01,0,0,2022-10-01,1,32.04,0,-15.09,1.0
2022-09-01,"6We7zBO7mVbNxGEl/xPKVg==",uk,19,41.55,2022-05-01,0,0,2022-10-01,0,0,19.68,0,7.0
2022-09-01,"72brUr/DKItStlTen5pHYg==",uk,24,18.3,2022-03-01,0,0,2022-10-01,0,0,0,-12.33,8.0
2022-09-01,"75lEf3nSWLSf6GncqhR9gQ==",ru,22,13.8,2022-03-01,0,0,2022-10-01,1,13.8,0,0,6.0
2022-09-01,"787jk0VnxM8/sv/0TkvO6A==",uk,20,50.61,2022-03-01,0,0,2022-10-01,0,0,0,-25.68,9.0
2022-09-01,"7BqUeLmbiug63XrWs2+ZQQ==",ru,15,14.01,2022-07-01,0,0,2022-10-01,0,0,0,-18.93,5.0
2022-09-01,"7ew71UmoMb73L41PM/YL/w==",uk,17,45.15,2022-05-01,0,0,2022-10-01,0,0,4.41,0,6.0
2022-09-01,"7GCGwypiXsxGxetp6/KmnA==",uk,31,63.30,2022-08-01,0,0,2022-10-01,1,63.30,33.09,0,3.0
2022-09-01,"7GE5h/3N3lcro3K9T3aujw==",ru,32,90.87,2022-03-01,0,0,2022-10-01,0,0,0,-13.83,7.0
2022-09-01,"7luG+f1d+Ri4AjeMbFR1Xw==",uk,29,15.06,2022-04-01,0,0,2022-10-01,1,15.06,0,0,5.0
2022-09-01,"7SeM1pmnTTTXfhI+x3ldng==",ru,22,22.71,2022-03-01,0,0,2022-10-01,0,0,0,-32.85,9.0
2022-09-01,"7vnYIRqjBNlAyBbtPg02tQ==",uk,21,73.29,2022-07-01,0,0,2022-10-01,0,0,0,-8.79,5.0
2022-09-01,"7YaJfLI3RPGUEN2esrQxsQ==",ru,15,35.28,2022-09-01,1,35.28,2022-10-01,1,35.28,0,0,3.0
2022-09-01,"7zai/c69uF/NhB95HgKuYw==",uk,16,48.48,2022-07-01,0,0,2022-10-01,0,0,0,-26.67,4.0
2022-09-01,"8ncYOMYXeKDelzX40EnuLA==",uk,19,35.61,2022-07-01,0,0,2022-10-01,1,35.61,0,-123.15,5.0
2022-09-01,"9IWUQ1iWPfYSSN2tWuVqMQ==",ru,24,15.63,2022-05-01,0,0,2022-10-01,0,0,0,-30.66,7.0
2022-09-01,A1qVjssGQ+ZUWZu3Z5DzTA==,uk,24,19.56,2022-03-01,0,0,2022-10-01,0,0,4.35,0,7.0
2022-09-01,ABuPH1LovAomZwU+2iw0Lw==,uk,18,19.56,2022-08-01,0,0,2022-10-01,1,19.56,0,-31.44,4.0
2022-09-01,An7gG7hfETivAjfokQv3Ww==,uk,23,47.52,2022-07-01,0,0,2022-10-01,0,0,0,-43.47,5.0
2022-09-01,AN9at3LlvDamqXq8dvHD4w==,ru,24,63.93,2022-03-01,0,0,2022-10-01,0,0,20.70,0,9.0
2022-09-01,aujnuJ9eBYK+yGF15TtUkw==,en,35,33.57,2022-09-01,1,33.57,2022-10-01,0,0,0,0,1.0
2022-09-01,AuJNw7SH8b7lM4j46bNr8A==,en,28,18.33,2022-09-01,1,18.33,2022-10-01,0,0,0,0,3.0
2022-09-01,B4b6v6eUHvAVOeAQk6EEiw==,ru,23,44.67,2022-03-01,0,0,2022-10-01,0,0,0,-20.13,9.0
2022-09-01,b6lW5fOrJiJUE7dwhEp9VQ==,ru,17,18.24,2022-05-01,0,0,2022-10-01,0,0,0,-55.14,7.0
2022-09-01,bBOj8UKjraXzMIPrGBdCrQ==,uk,28,29.07,2022-08-01,0,0,2022-10-01,0,0,1.47,0,4.0
2022-09-01,Bcs3CbYx2EpbL9otxlEUmg==,uk,18,76.02,2022-03-01,0,0,2022-10-01,0,0,2.64,0,7.0
2022-09-01,BDvlXttM/hbupcLic+5ZWg==,uk,29,41.55,2022-05-01,0,0,2022-10-01,0,0,27.96,0,7.0
2022-09-01,BE42Fj9cBAbbch80IpA8Dw==,uk,30,15.57,2022-09-01,1,15.57,2022-10-01,0,0,0,0,2.0
2022-09-01,BJlqmsfEshc/QjsD7VgEjg==,ru,18,21.51,2022-04-01,0,0,2022-10-01,1,21.51,0,0,5.0
2022-09-01,BLnx9pj0y+SVkckLR/01qw==,uk,25,41.55,2022-09-01,1,41.55,2022-10-01,0,0,0,0,3.0
2022-09-01,BOcGlFXXESDUbttxDzQIQw==,uk,32,99.45,2022-08-01,0,0,2022-10-01,0,0,11.16,0,4.0
2022-09-01,bZDMuXKM3RFajmZa/yIpsw==,uk,23,14.55,2022-09-01,1,14.55,2022-10-01,0,0,0,0,3.0
2022-09-01,c5qsNfxhW80Ws3aBXDa1nA==,uk,18,71.82,2022-08-01,0,0,2022-10-01,0,0,56.04,0,4.0
2022-09-01,CfgvA7ntuRJL/qdscwgMVw==,ru,24,43.83,2022-09-01,1,43.83,2022-10-01,1,43.83,0,0,3.0
2022-09-01,cOCixiBbcAHemYgbNdoTcw==,uk,20,42.81,2022-07-01,0,0,2022-10-01,0,0,0,0,5.0
2022-09-01,crKNTIblJ0113SKEtSJQHw==,uk,16,51.57,2022-05-01,0,0,2022-10-01,0,0,11.10,0,7.0
2022-09-01,cv6g2/jSkR+FwO58WY85DQ==,uk,20,30.72,2022-08-01,0,0,2022-10-01,1,30.72,0,-24.75,4.0
2022-09-01,d7kiN4CYGndV2/L4yQeZ4g==,ru,19,26.64,2022-08-01,0,0,2022-10-01,0,0,0,-15.96,4.0
2022-09-01,D9Bdgp+w/syZMU61LudzFQ==,uk,19,21.06,2022-08-01,0,0,2022-10-01,1,21.06,4.65,0,1.0
2022-09-01,DAMO0tILVRlXZhYONdvs0Q==,uk,15,54.15,2022-06-01,0,0,2022-10-01,0,0,5.94,0,4.0
2022-09-01,Dbff3x5cRk6/tUY3WQdzFQ==,uk,21,64.08,2022-04-01,0,0,2022-10-01,1,64.08,17.37,0,5.0
2022-09-01,DcYWdg5xq9/5Yd7SaaVhZw==,uk,32,13.14,2022-08-01,0,0,2022-10-01,1,13.14,0,-16.35,3.0
2022-09-01,DorDcyqBWMg5IEaflqn5Xw==,ru,23,85.05,2022-04-01,0,0,2022-10-01,1,85.05,26.13,0,8.0
2022-09-01,dpfu6t8G4blqMn55KM8bSg==,uk,16,61.56,2022-04-01,0,0,2022-10-01,0,0,0,-30.57,7.0
2022-09-01,dSGXNzIxO3joRVr1Eem+WQ==,uk,29,15.72,2022-09-01,1,15.72,2022-10-01,0,0,0,0,1.0
2022-09-01,dVTYjVpXbOM/sOgCq4CV0g==,uk,25,127.20,2022-08-01,0,0,2022-10-01,0,0,85.89,0,4.0
2022-09-01,dxXTsxsoGNYPn+1rVBAUww==,uk,33,16.05,2022-08-01,0,0,2022-10-01,0,0,2.07,0,2.0
2022-09-01,e/6IajqZ922YY1rh2ErMJQ==,en,25,70.14,2022-06-01,0,0,2022-10-01,0,0,0,-8.25,6.0
2022-09-01,eCd4MBHIR4qUWapg05TFLQ==,ru,18,22.92,2022-04-01,0,0,2022-10-01,0,0,0,-17.22,7.0
2022-09-01,Ej00UDBb0OBlQliAnSIp+g==,uk,15,42.54,2022-09-01,1,42.54,2022-10-01,1,42.54,0,0,0.0
2022-09-01,eLWkkjmSeHVGjb9tp+CJpQ==,uk,19,31.29,2022-07-01,0,0,2022-10-01,1,31.29,0,-30.66,2.0
2022-09-01,eoqO46DzxSrKA2rredUNyQ==,uk,24,13.89,2022-06-01,0,0,2022-10-01,0,0,0,-29.82,4.0
2022-09-01,EPRgsEIjWdzmRbzsHZ48zg==,uk,25,62.16,2022-09-01,1,62.16,2022-10-01,0,0,0,0,3.0
2022-09-01,er3/fOrRpmyqiRaC0CaFcg==,uk,21,57.27,2022-05-01,0,0,2022-10-01,1,57.27,0,-8.25,7.0
2022-09-01,F03P4YcFbbtcWUlujjIQmQ==,ru,20,79.08,2022-07-01,0,0,2022-10-01,0,0,41.85,0,5.0
2022-09-01,f9cWBjiN4c8lXAkBhdqK6Q==,uk,21,23.13,2022-09-01,1,23.13,2022-10-01,0,0,0,0,2.0
2022-09-01,FbbhrtuL39vfmatF2ObVfA==,uk,16,42.60,2022-09-01,1,42.60,2022-10-01,0,0,0,0,3.0
2022-09-01,FfphIhReAA2romBynjqxqw==,uk,19,70.80,2022-09-01,1,70.80,2022-10-01,1,70.80,0,0,0.0
2022-09-01,FgwYf9VO+gnaxZ7EXY0CkQ==,uk,39,14.88,2022-09-01,1,14.88,2022-10-01,1,14.88,0,0,2.0
2022-09-01,FLqAK4qKiMkvlLBgGwbBnQ==,ru,31,44.70,2022-05-01,0,0,2022-10-01,0,0,0,-8.58,5.0
2022-09-01,Fqu+/F0rn1G4YP3f3yHA1Q==,uk,21,29.34,2022-04-01,0,0,2022-10-01,0,0,0,0,8.0
2022-09-01,fuL+cD0zV6Gn4ypTYmXUgw==,uk,16,96.66,2022-07-01,0,0,2022-10-01,0,0,39.06,0,5.0
2022-09-01,fvYhEtD56gROaXqCi9/z/Q==,uk,19,52.32,2022-07-01,0,0,2022-10-01,0,0,0,-80.73,5.0
2022-09-01,G073LR6lQoatStpZMzNVOQ==,uk,25,35.10,2022-09-01,1,35.10,2022-10-01,0,0,0,0,3.0
2022-09-01,G9053rs6jbKItKUhrUdLew==,uk,27,64.95,2022-07-01,0,0,2022-10-01,1,64.95,23.01,0,5.0
2022-09-01,GEAVJz1gd3SThbDZR01fcA==,uk,14,60.06,2022-04-01,0,0,2022-10-01,0,0,0,0,6.0
2022-09-01,geIiJ1L04w2qAE0qzQUb2g==,uk,23,22.92,2022-06-01,0,0,2022-10-01,0,0,0,-7.26,5.0
2022-09-01,GOl6BQXsy0zvbvIWIoKEQw==,ru,18,18.27,2022-05-01,0,0,2022-10-01,0,0,0,-57.96,6.0
2022-09-01,G+PCL1Jo+k4D3zpLGa3+aQ==,uk,25,18.12,2022-09-01,1,18.12,2022-10-01,0,0,0,0,3.0
2022-09-01,gPRMy8HkmaiyX+13OxuP/A==,ru,21,53.52,2022-04-01,0,0,2022-10-01,0,0,36.12,0,7.0
2022-09-01,gT0iqDKuIXNm4ceMd9eZ1A==,uk,20,49.95,2022-07-01,0,0,2022-10-01,0,0,0,-7.83,5.0
2022-09-01,gxZPbCoYIu8slavUm05KGA==,ru,14,49.50,2022-08-01,0,0,2022-10-01,0,0,29.70,0,4.0
2022-09-01,H2Tik+BqoLgAQX4uSw/8vA==,uk,30,26.73,2022-04-01,0,0,2022-10-01,1,26.73,0,0,5.0
2022-09-01,Hamw6F2EZmJfI2glmE2NEg==,ru,24,20.91,2022-04-01,0,0,2022-10-01,0,0,0,-15.36,7.0
2022-09-01,hi1ErLiMLDP0HWvMqLKv6g==,ru,18,79.56,2022-07-01,0,0,2022-10-01,0,0,47.43,0,5.0
2022-09-01,HJccOn6v5KHqBa8wRu42oQ==,uk,20,28.14,2022-03-01,0,0,2022-10-01,1,28.14,0,0,6.0
2022-09-01,HWpnvfSvYzUsQCcCKhetIg==,uk,19,36.90,2022-07-01,0,0,2022-10-01,0,0,0,-65.58,5.0
2022-09-01,HxWcXHURvvtOJkrXAcDxQg==,uk,15,42.72,2022-03-01,0,0,2022-10-01,0,0,0,-28.92,9.0
2022-09-01,I8yTxTfERu6jtLOfWB0dFQ==,ru,33,43.29,2022-09-01,1,43.29,2022-10-01,1,43.29,0,0,0.0
2022-09-01,ICBVvRc9TR+qF7IoBfEWsQ==,uk,18,41.91,2022-08-01,0,0,2022-10-01,0,0,0,-2.46,3.0
2022-09-01,IdKyooyTjAbvCA7p+ujKCw==,uk,19,41.61,2022-05-01,0,0,2022-10-01,1,41.61,0,-12.63,7.0
2022-09-01,iFFApiXZ2wPdS666BLpKZw==,uk,18,53.94,2022-03-01,0,0,2022-10-01,0,0,35.52,0,7.0
2022-09-01,iFnn4bfYgNs8OS5MCcLjeA==,uk,28,27.93,2022-04-01,0,0,2022-10-01,0,0,0,0,7.0
2022-09-01,ildaqkizLaFesmkjCvlzmQ==,uk,24,50.19,2022-06-01,0,0,2022-10-01,1,50.19,0,-8.04,5.0
2022-09-01,jQW6YmVUlZdePPY7F9NgMg==,uk,30,12.12,2022-09-01,1,12.12,2022-10-01,0,0,0,0,2.0
2022-09-01,juwM8fLyplCQTgKTP8dJgQ==,ru,34,49.89,2022-07-01,0,0,2022-10-01,0,0,36.24,0,4.0
2022-09-01,jVhb69DTRT5TSWYEiUrlbg==,uk,20,42.39,2022-03-01,0,0,2022-10-01,0,0,18.30,0,9.0
2022-09-01,K/6KHxREKTlFZXRfBNVNuQ==,ru,19,31.53,2022-04-01,0,0,2022-10-01,0,0,0,0,6.0
2022-09-01,lJW2nxFOiXDfsmSrwGsFQw==,uk,20,66.33,2022-08-01,0,0,2022-10-01,0,0,0,-2.85,4.0
2022-09-01,LO9NuZYI6zP2HXEBAS4wpw==,uk,23,15.78,2022-09-01,1,15.78,2022-10-01,0,0,0,0,3.0
2022-09-01,lx3SsUV7NOrv93tCexVp5A==,uk,16,23.85,2022-07-01,0,0,2022-10-01,0,0,6.63,0,5.0
2022-09-01,MAkig8NeMsTs73r6K0uDpA==,uk,20,14.55,2022-09-01,1,14.55,2022-10-01,0,0,0,0,3.0
2022-09-01,mEtO8F+CRPGmaJ8SHa7BbA==,uk,32,27.12,2022-08-01,0,0,2022-10-01,0,0,0.42,0,3.0
2022-09-01,MjzYQ3OFStqCMS3HzrxA2g==,ru,27,15.33,2022-09-01,1,15.33,2022-10-01,1,15.33,0,0,3.0
2022-09-01,MRcEXu/KG95hsIyJM/816A==,uk,32,14.67,2022-05-01,0,0,2022-10-01,0,0,0,-11.46,6.0
2022-09-01,MSxDpyVU8A+9Wgmnb8b1IQ==,uk,14,27.54,2022-08-01,0,0,2022-10-01,0,0,0,-40.89,4.0
2022-09-01,mXihLMwkG8RgO1jsFnJXnA==,uk,32,26.31,2022-08-01,0,0,2022-10-01,1,26.31,13.56,0,1.0
2022-09-01,nNZDz4XCOjUv0OfYF+AAGg==,uk,25,40.38,2022-09-01,1,40.38,2022-10-01,1,40.38,0,0,3.0
2022-09-01,Np8MbaAllrt9d2F+g1ZvJQ==,uk,22,121.02,2022-09-01,1,121.02,2022-10-01,0,0,0,0,3.0
2022-09-01,nPrRQwP3UZo2KBlM2mJ8fg==,uk,24,17.16,2022-04-01,0,0,2022-10-01,0,0,1.83,0,8.0
2022-09-01,OAAGTJfPU2ECPJT1KYm2ZQ==,uk,22,22.14,2022-09-01,1,22.14,2022-10-01,0,0,0,0,3.0
2022-09-01,ojVPXYZw2oeGtcmG7LcLGA==,en,20,35.67,2022-04-01,0,0,2022-10-01,1,35.67,0,-22.35,5.0
2022-09-01,orbgZNBGuhZZx63HTAbyIw==,uk,25,54.45,2022-04-01,0,0,2022-10-01,0,0,0,-87.03,6.0
2022-09-01,ORSvkhCut21rsk0cVtJfJA==,uk,21,146.25,2022-09-01,1,146.25,2022-10-01,0,0,0,0,3.0
2022-09-01,+osJakLn8jv4bzFmPieelw==,uk,30,43.92,2022-08-01,0,0,2022-10-01,0,0,30.63,0,4.0
2022-09-01,pLOCMIX+imLIzoDehgdOPA==,uk,22,109.89,2022-05-01,0,0,2022-10-01,0,0,0,-19.86,7.0
2022-09-01,PydH3c1l9bUvwz7hsiaBOg==,uk,17,55.17,2022-08-01,0,0,2022-10-01,1,55.17,22.62,0,1.0
2022-09-01,PzG6g7FMYUPp0RMvXhfesQ==,uk,34,36.45,2022-09-01,1,36.45,2022-10-01,0,0,0,0,3.0
2022-09-01,q8UcdT1sZCl07AqhDVz5ZA==,uk,15,61.98,2022-08-01,0,0,2022-10-01,0,0,0,-53.16,4.0
2022-09-01,qEF/fPDQLJPXIx6RiSIP1A==,uk,20,77.04,2022-05-01,0,0,2022-10-01,0,0,28.53,0,7.0
2022-09-01,qmZRB16NnnCdNHWUcSyVDQ==,ru,37,16.98,2022-06-01,0,0,2022-10-01,1,16.98,0,-25.89,6.0
2022-09-01,QoHEss2e+b385deeX2p39Q==,ru,22,59.07,2022-06-01,0,0,2022-10-01,0,0,0,-12.36,4.0
2022-09-01,qqYyR2vRI+7pgiuyTnVM+A==,ru,19,50.91,2022-05-01,0,0,2022-10-01,1,50.91,9.60,0,4.0
2022-09-01,QZBiEFECZAgVl5IkN9/cFw==,en,16,252.66,2022-05-01,0,0,2022-10-01,0,0,47.61,0,5.0
2022-09-01,RiIlY436bXNX8MIW9vUaAQ==,uk,18,79.08,2022-08-01,0,0,2022-10-01,0,0,53.79,0,4.0
2022-09-01,RoTHCVmIeMQXudXxn3ykNw==,uk,21,35.55,2022-08-01,0,0,2022-10-01,0,0,0,-8.07,2.0
